gene_symbol,log2fc,pvalue,padj,diffexpressed,is_purinergic,purinergic_category,is_mitochondrial,mito_category,mito_complex,is_crosstalk,top_hallmark
LOC105373605,-0.1627508984552664,0.1854868580207315,0.1854868580207315,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107985903,0.06342052863781307,0.18549358153183423,0.18549358153183423,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MANCR,0.06758830144643374,0.1855503938578225,0.1855503938578225,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SI,0.00765407634161545,0.185588415016038,0.185588415016038,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PMPCB,-0.11385186870982264,0.1855972788917616,0.1855972788917616,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRR-ACG1-2,0.5254174481358828,0.18560101108734617,0.18560101108734617,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR3939,0.3813387532082256,0.18560340985397308,0.18560340985397308,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107984495,0.04943909260761668,0.18560350599554187,0.18560350599554187,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC02339,0.06025495075768488,0.18560572578269177,0.18560572578269177,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC102724557,0.01869470054878524,0.18561358493142965,0.18561358493142965,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ECEL1P2,0.7217047228523691,0.18570034885240008,0.18570034885240008,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MADD-AS1,0.4891472513680444,0.18571965406001473,0.18571965406001473,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107985029,-0.19098822693488465,0.1857569645756287,0.1857569645756287,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DUOX1,0.4232841299662984,0.1857711241444764,0.1857711241444764,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
