gene_symbol,log2fc,pvalue,padj
MYCL-AS1,-0.6638201516461322,0.040945431,0.040945431
LOC105378697,2.0356472280685325,0.01720945,0.01720945
SLC6A17-AS1,1.0570539325547148,0.032802272,0.032802272
LOC105378947,1.8431154794016993,0.026057478,0.026057478
LOC105379040,3.000250142174354,0.046913378,0.046913378
EDIL3-DT,1.1115920364109568,0.031348973,0.031348973
LOC105379154,-0.9055934575953358,0.034590642,0.034590642
LOC105379252,0.7377018665857874,0.03664549,0.03664549
LOC105379329,1.6616796739157642,0.019727622,0.019727622
NPC2,-0.40574643435112573,0.031826754,0.031826754
CENPE,-0.9869831144886656,0.042602128,0.042602128
HLA-DQB1-AS1,2.223880051751905,0.012112898,0.012112898
SPINT2,0.9191912374566543,0.012512581,0.012512581
LOC107984126,-0.8131485805146529,0.029343684,0.029343684
ME3-DT,-1.0025238612665819,0.03407194,0.03407194
LOC107984543,2.0346970147604497,0.02949501,0.02949501
LOC107984591,1.1203325521124445,0.042351531,0.042351531
LOC107984862,0.7816994931391698,0.045471117,0.045471117
LOC107984888,1.4400368766704423,0.008147197,0.008147197
LOC107984889,1.663704332787349,0.043068437,0.043068437
LOC107984928,2.748174404662425,0.004021883,0.004021883
LOC107985118,1.5621744077752935,0.016296678,0.016296678
LARGE1-AS1,0.8305891055491675,0.025390603,0.025390603
LOC107985576,1.5963076801848453,0.040223221,0.040223221
LOC107985584,0.8977143967724671,0.018871168,0.018871168
LOC107985657,1.3551365443274541,0.048762436,0.048762436
LOC107985728,1.0570000526681513,0.033345541,0.033345541
TRE-TTC4-1,1.7707097960703573,0.001808752,0.001808752
LOC107985995,1.4427518704037743,0.030393362,0.030393362
LOC107986330,-2.9094445676485607,0.006813095,0.006813095
LOC107986453,2.5977766262655693,0.022447969,0.022447969
LOC107986457,0.7469428143638072,0.006291777,0.006291777
LOC107986476,1.0810760954076697,0.026919184,0.026919184
LOC107986606,0.7179495539776843,0.034136566,0.034136566
LOC107986882,2.4141455952735904,0.040280412,0.040280412
LOC107986909,1.0511028484708458,0.040255992,0.040255992
LOC107986942,1.8576666420082906,0.016009892,0.016009892
LOC107987032,2.411625210295909,0.018872031,0.018872031
LOC107987077,-1.5411760948477922,0.030879558,0.030879558
LOC107987122,1.6263611327988332,0.037614216,0.037614216
ALDH1L1,-2.767038309994976,0.040752531,0.040752531
HPSE,0.6880589539929503,0.034151432,0.034151432
HCP5,0.7100991936491491,0.00355753,0.00355753
MALT1,-0.32001942274841993,0.035313353,0.035313353
POP1,0.3125852330285853,0.04111772,0.04111772
SNORD38D,-1.7534773043823797,0.008563938,0.008563938
SNORA63E,0.6948570230421872,0.014327155,0.014327155
CLP1,0.22034531919033673,0.024230933,0.024230933
STON1,-0.6985899287723656,0.02839935,0.02839935
ADAMTS5,1.631401380347277,0.016466412,0.016466412
KATNA1,-0.16163633692450444,0.013095064,0.013095064
BTN3A2,-0.6288151279528224,0.030090246,0.030090246
TREX2,2.1898388855216298,0.018810274,0.018810274
LOC112268029,3.4984882926129153,0.001404447,0.001404447
LOC112268038,1.0803077820404592,0.043269561,0.043269561
ZHX1,0.30552716359085896,0.047568982,0.047568982
CHRNA1,-1.0350685226466143,0.004185084,0.004185084
SDSL,0.5617193758226539,0.042818492,0.042818492
GALNT13,1.0796288808405106,0.017546474,0.017546474
C1QTNF5,-1.0055354932506166,0.005609453,0.005609453
ATG4A,0.37986920400678226,0.011224725,0.011224725
DUS4L-BCAP29,-0.21448878718855877,0.045192112,0.045192112
SLC25A26,-0.8164142226439244,0.029426282,0.029426282
LRRC58,-0.5481870840033148,0.047175134,0.047175134
