gene_symbol,log2fc,pvalue,padj
LOC107986138,-0.14217156678928164,0.26876474672119455,0.26876474672119455
LOC107986141,0.02828612866708751,0.36086944125413173,0.36086944125413173
LOC107986142,0.047110102152124085,0.30193114378642566,0.30193114378642566
LINC02083,0,1,1
LOC107986150,0.20006486151430972,0.20164739889379868,0.20164739889379868
LOC107986151,-0.15159571968455393,0.20616262219099904,0.20616262219099904
LOC107986154,0.5034819844371821,0.1593891886010393,0.1593891886010393
LOC107986160,0.0414570089048078,0.8361644163741203,0.8361644163741203
LOC107986162,0.13789696517193453,0.3201601370063825,0.3201601370063825
LOC107986163,-0.06737897422127716,0.7220976157488326,0.7220976157488326
LINC02020,-0.003537234164158918,0.9473026296797873,0.9473026296797873
LINC02051,-0.02334411889249954,0.9239581261663348,0.9239581261663348
LOC107986166,0.0199313754295192,0.13427186504985458,0.13427186504985458
LOC107986167,0.004360560856493483,0.843419409744003,0.843419409744003
LOC107986171,-0.015494429837824165,0.8589516277695988,0.8589516277695988
LOC107986172,-0.23954238893842233,0.24972830169381777,0.24972830169381777
LOC107986173,0.12550836821559572,0.21382648581544544,0.21382648581544544
LOC107986178,0.11967853783868948,0.08503436796107727,0.08503436796107727
LOC107986179,-0.002032310645541716,0.9687415437929561,0.9687415437929561
LOC107986181,-0.010693564701326605,0.31941314093662526,0.31941314093662526
LOC107986182,0.015312429232173805,0.5451160670720715,0.5451160670720715
LOC107986185,-0.01652152237280231,0.9058756514570026,0.9058756514570026
LOC107986186,-0.14097819843944784,0.08942381880906454,0.08942381880906454
LOC107986187,-0.2841079395854983,0.30752718576713045,0.30752718576713045
LOC107986188,-0.014420062928536577,0.7231266439233528,0.7231266439233528
LOC107986190,-0.013882463800685453,0.6130862964112089,0.6130862964112089
LOC107986193,0.0758587150941148,0.6042019270987096,0.6042019270987096
LOC107986195,-0.1024793398940495,0.4650094074005231,0.4650094074005231
LOC107986196,0.4437338454163947,0.39916509060082855,0.39916509060082855
LOC107986197,0.11848446604959868,0.3386491796248358,0.3386491796248358
LOC107986198,-0.021138511839901095,0.3813529204636143,0.3813529204636143
PALLD-AS1,-0.03542223250735477,0.3098040328304146,0.3098040328304146
LOC107986200,-0.17002947831686793,0.47551895170389313,0.47551895170389313
LOC107986201,0.09399573499789834,0.5625144572313061,0.5625144572313061
LOC107986203,0.02386566242099961,0.39100221895577053,0.39100221895577053
LOC107986204,0.038882126043116874,0.06898479541033693,0.06898479541033693
LOC107986205,-0.007634791498355433,0.598941298268125,0.598941298268125
LRP2BP-AS1,0.04438373252335799,0.8332892275884872,0.8332892275884872
LOC107986218,0,1,1
LOC107986219,0.018858465162229308,0.39100221895577053,0.39100221895577053
LOC107986220,0,1,1
LOC107986221,-0.019566711038211424,0.39100221895577053,0.39100221895577053
LOC107986222,-0.018801242981711413,0.9193584577591484,0.9193584577591484
LOC107986223,0,1,1
LINC02358,0,1,1
LOC107986228,0,1,1
LOC107986229,0,1,1
LOC107986230,-0.005475155990830378,0.9545422749206548,0.9545422749206548
LOC107986232,-0.07370028928815522,0.08349912169001854,0.08349912169001854
LINC01218,0.010865753517546402,0.39100221895577053,0.39100221895577053
LOC107986235,0.11077595655853813,0.3852630008487675,0.3852630008487675
LOC107986238,-0.001245384065898564,0.9401110600822817,0.9401110600822817
LOC107986239,0.02812708231713957,0.39100221895577053,0.39100221895577053
LOC107986240,0.028646298392296127,0.7999266197934871,0.7999266197934871
LINC02512,-0.04460395064976796,0.39100221895577053,0.39100221895577053
LOC107986246,-0.0982003561764756,0.7980315128987423,0.7980315128987423
LOC107986249,0.11831771682974175,0.15759687552395626,0.15759687552395626
LOC107986250,-0.28572726647204144,0.4344284942245658,0.4344284942245658
LINC02600,0.6524177726774771,0.0035088605096362407,0.0035088605096362407
LOC107986252,-0.1924230278528266,0.14432009385125483,0.14432009385125483
LOC107986254,-0.01939723178386315,0.6820831289844727,0.6820831289844727
LOC107986256,-0.07133908532251562,0.5532002264039455,0.5532002264039455
LOC107986260,0.014669509161693572,0.39100221895577053,0.39100221895577053
LOC107986261,0,1,1
LOC107986262,0,1,1
LOC107986263,-0.024936629210872564,0.39100221895577053,0.39100221895577053
LINC02438,0.06612364246529363,0.39100221895577053,0.39100221895577053
LINC02473,0.014771193890758764,0.6138032374564644,0.6138032374564644
LOC107986268,-0.021809024612789576,0.43876699731957125,0.43876699731957125
LOC107986269,0.11351381674903939,0.10136264648165862,0.10136264648165862
LOC107986270,0.03906818806053009,0.39100221895577053,0.39100221895577053
LOC107986271,0.026208698720859257,0.39100221895577053,0.39100221895577053
LOC107986272,0.007671296973630702,0.18403555766890053,0.18403555766890053
LOC107986275,0.04159505525336613,0.12304049582620487,0.12304049582620487
LOC107986277,-0.008921577426719384,0.810951767194658,0.810951767194658
LOC107986279,0,1,1
LOC107986281,-0.0389592290973223,0.14063960792531827,0.14063960792531827
LOC107986283,-0.03029321522262379,0.46935779658773014,0.46935779658773014
LOC107986284,0.034018458390622494,0.2779676018155347,0.2779676018155347
LOC107986285,-0.006941528810178564,0.5552732647205699,0.5552732647205699
LOC107986286,0,1,1
LOC107986287,0,1,1
LOC107986289,0.015009382541044466,0.8552158564341525,0.8552158564341525
LOC107986292,-0.024151123713367265,0.31296481049441616,0.31296481049441616
LOC107986293,-0.0543401601441579,0.7293705898122766,0.7293705898122766
LOC107986294,-0.0018495356274605287,0.581621962691167,0.581621962691167
LOC107986297,0,1,1
LOC107986298,-0.11074464024985867,0.35931351209019186,0.35931351209019186
LOC107986299,0.26441594462898893,0.01222871231483008,0.01222871231483008
LOC107986305,0.29300180792112235,0.17153701700693527,0.17153701700693527
LOC107986306,-0.02738318474310872,0.3559925105496469,0.3559925105496469
LOC107986307,0.43625673904445494,0.17014227533361742,0.17014227533361742
LOC107986309,0.01259727683865443,0.39100221895577053,0.39100221895577053
LOC107986310,0.019324736475501324,0.39100221895577053,0.39100221895577053
LINC02435,-0.03674596039940512,0.07202851036285246,0.07202851036285246
LOC107986312,0,1,1
LINC02465,0.10852111139448552,0.07487396186752858,0.07487396186752858
LOC107986314,0.031029241171134002,0.3700218810815706,0.3700218810815706
LOC107986315,0.0033323807001920222,0.39100221895577053,0.39100221895577053
LINC02430,0.12110588659408426,0.31025243071379044,0.31025243071379044
LOC107986320,-0.0037567918765744716,0.9470251386284461,0.9470251386284461
NPY2R-AS1,-0.24503108946520855,0.1309431629003562,0.1309431629003562
LINC02272,-0.007091422634686267,0.39100221895577053,0.39100221895577053
LOC107986324,0.016877802745780848,0.39100221895577053,0.39100221895577053
LOC107986325,-0.023270717841130655,0.4279452534878444,0.4279452534878444
LOC107986326,0.2369253230778155,0.3941522015926021,0.3941522015926021
LOC107986327,0.07402582838608243,0.1817041801159922,0.1817041801159922
LOC107986328,0,1,1
LOC107986330,0.07675784361168303,0.2689456275101771,0.2689456275101771
LINC02437,-0.015065752452864765,0.39100221895577053,0.39100221895577053
