gene_symbol,log2fc,pvalue,padj,diffexpressed,is_purinergic,purinergic_category,is_mitochondrial,mito_category,mito_complex,is_crosstalk,top_hallmark
LHB,0.8226879614973331,0.046560802,0.046560802,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CLNS1A,-0.18627001195168016,0.046573913,0.046573913,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101929007,1.4585725821877755,0.04659988,0.04659988,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
NLRP2,-1.548694494746436,0.04660717,0.04660717,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC641746,-2.234633240643655,0.046616194,0.046616194,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORD115-10,-2.2343494353335847,0.046651168,0.046651168,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
EGF,-0.9600441055684694,0.04666873,0.04666873,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GAREM2,-0.6733442268741959,0.046736965,0.046736965,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SYT9,1.1790665157940663,0.046742362,0.046742362,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC100506281,0.5980844594752941,0.046749731,0.046749731,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRIM59,-0.5459012246109408,0.046756679,0.046756679,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105369335,0.9143708311703844,0.046896144,0.046896144,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105379040,3.000250142174354,0.046913378,0.046913378,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
RIPOR3,-1.905200552542698,0.046981537,0.046981537,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
STX3,0.3875305013508653,0.046983072,0.046983072,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
WFIKKN1,0.805596450395082,0.047071614,0.047071614,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FAM32A,0.15427460702671528,0.047086489,0.047086489,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR1909,0.6044252075252128,0.04713023,0.04713023,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LRRC58,-0.5481870840033148,0.047175134,0.047175134,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CENPH,-0.5559390029613199,0.047214872,0.047214872,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC101928119,0.5860052874971765,0.047228125,0.047228125,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
BDH2,-0.3696124467522403,0.047237753,0.047237753,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CPE,0.7043895536847766,0.047385607,0.047385607,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CXCR5,0.1576710141108489,0.047391656,0.047391656,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DAB2,0.5247317276608525,0.047478976,0.047478976,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TIMM29,0.22710258205586553,0.047481832,0.047481832,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TP53,-0.5181991292396005,0.047481897,0.047481897,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GNG12,-0.3892947736497937,0.04749265,0.04749265,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
NOP53,-0.25376960069719573,0.047506364,0.047506364,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZHX1,0.30552716359085896,0.047568982,0.047568982,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LDOC1,0.4284824537876036,0.047640132,0.047640132,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105369955,1.4200032906770292,0.04767312,0.04767312,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SNORD60,-0.6930266641416326,0.047725283,0.047725283,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MICA,-1.1983463604712403,0.047755345,0.047755345,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CDK5,0.4289853508581775,0.047802192,0.047802192,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
KLHL6,1.2416967261839038,0.047843345,0.047843345,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR4709,-0.3468969586551747,0.047863805,0.047863805,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ATP8B1,-1.0411049990173842,0.047894021,0.047894021,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
POLR1E,-0.3604425236997881,0.048150056,0.048150056,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MIR125B2,-1.2709982948476986,0.04815927,0.04815927,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRIM32,0.28145349129287267,0.048214845,0.048214845,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ZNF416,0.29884183346779625,0.048227907,0.048227907,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CASKIN2,-0.33714721691573885,0.048294332,0.048294332,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
FABP6,0.9934514062083304,0.048297432,0.048297432,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
MTUS2-AS1,1.8918721643549743,0.048300281,0.048300281,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
HOXA5,0.26080567862904763,0.048345562,0.048345562,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TRK-CTT3-1,-0.6904476127632432,0.048375788,0.048375788,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
DNAAF5,-0.3318708972369978,0.048458843,0.048458843,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SMARCA5-AS1,-0.2632765294215648,0.048534142,0.048534142,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LINC01399,2.4588343821809975,0.048662414,0.048662414,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
PANX1,0.4148815842111513,0.048720626,0.048720626,NS,TRUE,atp_release,FALSE,NA,NA,TRUE,NA
ARHGEF26,-0.7249567830388539,0.04872255,0.04872255,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC107985657,1.355136544327454,0.048762436,0.048762436,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
HACD2,-0.3788667339688134,0.048790964,0.048790964,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SGMS1,-0.35225584547175687,0.048798022,0.048798022,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
CCNE1,0.6371496360700872,0.048828662,0.048828662,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GPNMB,0.9194899761047742,0.048900831,0.048900831,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RPSAP9,-0.6006041881701122,0.049039939,0.049039939,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
TMEM72,1.2896540403081,0.049189633,0.049189633,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
CCDC33,1.23817916199615,0.049220204,0.049220204,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
PTDSS1,0.21948669037627783,0.04926631,0.04926631,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
AASS,-0.7386578432329325,0.049300356,0.049300356,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
RNF26,0.17310967830586868,0.049484435,0.049484435,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
VASH1-AS1,0.21835198601229464,0.049560892,0.049560892,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
SPINK2,-1.9039109298033237,0.049603331,0.049603331,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
C21orf91,-0.5990037443641598,0.049618833,0.049618833,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105375271,1.6230766697813963,0.049652261,0.049652261,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
BARD1,-0.6980589018810305,0.049654019,0.049654019,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
LOC105371256,-1.1385814420803195,0.04966606,0.04966606,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
SOX5-AS1,-2.1947953818147026,0.049709969,0.049709969,Downregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
THAP11,0.10578790356694076,0.049793829,0.049793829,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GUSB,-0.28451801033656626,0.049809598,0.049809598,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
PTEN,-0.21206435838468965,0.04984042,0.04984042,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
GCSH,-0.3656084367438237,0.049901179,0.049901179,NS,FALSE,NA,FALSE,NA,NA,FALSE,NA
ADRA2A,1.5669168145310062,0.049909971,0.049909971,Upregulated,FALSE,NA,FALSE,NA,NA,FALSE,NA
